file,class,method,variable,usage
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CoarseGrainedCourse.java,br.ufmg.engsoft.reprova.model.CoarseGrainedCourse,"CoarseGrainedCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",score,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CoarseGrainedCourse.java,br.ufmg.engsoft.reprova.model.CoarseGrainedCourse,"CoarseGrainedCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",ref,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CoarseGrainedCourse.java,br.ufmg.engsoft.reprova.model.CoarseGrainedCourse,"CoarseGrainedCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",courseName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CoarseGrainedCourse.java,br.ufmg.engsoft.reprova.model.CoarseGrainedCourse,"CoarseGrainedCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",year,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/SecurityConfig.java,br.ufmg.engsoft.SecurityConfig,configure/1[br.ufmg.engsoft.HttpSecurity],httpSecurity,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/Mongo.java,br.ufmg.engsoft.reprova.database.Mongo,Mongo/1[java.lang.String],db,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/Mongo.java,br.ufmg.engsoft.reprova.database.Mongo,getCollection/1[java.lang.String],name,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/controllers/AuthenticationController.java,br.ufmg.engsoft.controllers.AuthenticationController,"isTeacher/1[java.util.Map<java.lang.String,java.lang.String>]",input,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/controllers/AuthenticationController.java,br.ufmg.engsoft.controllers.AuthenticationController,"login/1[java.util.Map<java.lang.String,java.lang.String>]",input,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course$Reference,Reference/1[int],i,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course$Reference,(initializer 1),ref,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course$Reference,fromInt/1[int],ref,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course$Reference,fromInt/1[int],i,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/CreateOrUpdateQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.CreateOrUpdateQuestionCommand,authorised/1[java.lang.String],token,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/CreateOrUpdateQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.CreateOrUpdateQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",request,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/CreateOrUpdateQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.CreateOrUpdateQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",question,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/CreateOrUpdateQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.CreateOrUpdateQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",e,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/CreateOrUpdateQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.CreateOrUpdateQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",response,4
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/CreateOrUpdateQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.CreateOrUpdateQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",success,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/CreateOrUpdateQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.CreateOrUpdateQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",body,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/CreateOrUpdateQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.CreateOrUpdateQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",token,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/CreateOrUpdateQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.CreateOrUpdateQuestionCommand,"CreateOrUpdateQuestionCommand/2[br.ufmg.engsoft.reprova.database.QuestionsDAO,br.ufmg.engsoft.reprova.mime.json.Json]",json,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/CreateOrUpdateQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.CreateOrUpdateQuestionCommand,"CreateOrUpdateQuestionCommand/2[br.ufmg.engsoft.reprova.database.QuestionsDAO,br.ufmg.engsoft.reprova.mime.json.Json]",questionsDAO,2
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/services/AuthService.java,br.ufmg.engsoft.services.AuthService,isTeacher/1[java.lang.String],response,2
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/services/AuthService.java,br.ufmg.engsoft.services.AuthService,isTeacher/1[java.lang.String],userId,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/services/AuthService.java,br.ufmg.engsoft.services.AuthService,"authenticate/2[java.lang.String,java.lang.String]",password,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/services/AuthService.java,br.ufmg.engsoft.services.AuthService,"authenticate/2[java.lang.String,java.lang.String]",response,2
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/services/AuthService.java,br.ufmg.engsoft.services.AuthService,"authenticate/2[java.lang.String,java.lang.String]",users,2
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/services/AuthService.java,br.ufmg.engsoft.services.AuthService,"authenticate/2[java.lang.String,java.lang.String]",username,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json,"parse/2[java.lang.String,java.lang.Class<T>]",json,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json,"parse/2[java.lang.String,java.lang.Class<T>]",cls,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json,render/1[T],obj,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json,Json/0,parserBuilder,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$QuestionBuilderDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",typeOfT,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$QuestionBuilderDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",questionBuilder,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$QuestionBuilderDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",parserBuilder,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$QuestionBuilderDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",context,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$QuestionBuilderDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",json,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$QuestionBuilderDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",_id,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Student.java,br.ufmg.engsoft.reprova.model.Student,"Student/2[java.lang.String,float]",score,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Student.java,br.ufmg.engsoft.reprova.model.Student,"Student/2[java.lang.String,float]",id,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Student.java,br.ufmg.engsoft.reprova.model.Student,equals/1[java.lang.Object],student,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Student.java,br.ufmg.engsoft.reprova.model.Student,equals/1[java.lang.Object],o,4
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreFileFactory.java,br.ufmg.engsoft.reprova.model.ScoreFileFactory,createScoreFile/1[java.lang.String],submittedFileName,0
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/AppTest.java,br.ufmg.engsoft.repository.AppTest,main/1[java.lang.String[]],args,0
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/AppTest.java,br.ufmg.engsoft.repository.AppTest,main/1[java.lang.String[]],e,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/AppTest.java,br.ufmg.engsoft.repository.AppTest,main/1[java.lang.String[]],userRepository,2
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/AppTest.java,br.ufmg.engsoft.repository.AppTest,main/1[java.lang.String[]],haveFound,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/AppTest.java,br.ufmg.engsoft.repository.AppTest,main/1[java.lang.String[]],user,3
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/models/User.java,br.ufmg.engsoft.models.User,setType/1[java.lang.String],type,2
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/models/User.java,br.ufmg.engsoft.models.User,setId/1[java.lang.Long],id,2
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/models/User.java,br.ufmg.engsoft.models.User,setPassword/1[java.lang.String],password,2
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/models/User.java,br.ufmg.engsoft.models.User,setUsername/1[java.lang.String],username,2
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/models/User.java,br.ufmg.engsoft.models.User,equals/1[java.lang.Object],user,2
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/models/User.java,br.ufmg.engsoft.models.User,equals/1[java.lang.Object],o,4
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,parseDoc/1[br.ufmg.engsoft.reprova.database.Document],question,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,parseDoc/1[br.ufmg.engsoft.reprova.database.Document],e,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,parseDoc/1[br.ufmg.engsoft.reprova.database.Document],document,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,parseDoc/1[br.ufmg.engsoft.reprova.database.Document],doc,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,get/1[java.lang.String],question,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,get/1[java.lang.String],id,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,"list/2[java.lang.String,java.lang.Boolean]",result,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,"list/2[java.lang.String,java.lang.Boolean]",doc,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,"list/2[java.lang.String,java.lang.Boolean]",theme,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,"list/2[java.lang.String,java.lang.Boolean]",filters,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,"list/2[java.lang.String,java.lang.Boolean]",pvt,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,add/1[br.ufmg.engsoft.reprova.model.Question],result,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,add/1[br.ufmg.engsoft.reprova.model.Question],courses,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,add/1[br.ufmg.engsoft.reprova.model.Question],question,7
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,add/1[br.ufmg.engsoft.reprova.model.Question],doc,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,add/1[br.ufmg.engsoft.reprova.model.Question],id,4
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,remove/1[java.lang.String],result,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,remove/1[java.lang.String],id,4
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,"QuestionsDAO/2[br.ufmg.engsoft.reprova.database.Mongo,br.ufmg.engsoft.reprova.mime.json.Json]",json,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/QuestionsDAO.java,br.ufmg.engsoft.reprova.database.QuestionsDAO,"QuestionsDAO/2[br.ufmg.engsoft.reprova.database.Mongo,br.ufmg.engsoft.reprova.mime.json.Json]",db,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question$Builder,statement/1[java.lang.String],statement,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question$Builder,courses/1[java.util.List<br.ufmg.engsoft.reprova.model.Course>],courses,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question$Builder,id/1[java.lang.String],id,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question$Builder,isPrivate/1[boolean],isPrivate,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question$Builder,description/1[java.lang.String],description,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question$Builder,theme/1[java.lang.String],theme,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question$Builder,build/0,course,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CsvScoreFactory.java,br.ufmg.engsoft.reprova.model.variability.CsvScoreFactory,createScoreFile/1[java.lang.String],scoreFile,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CsvScoreFactory.java,br.ufmg.engsoft.reprova.model.variability.CsvScoreFactory,createScoreFile/1[java.lang.String],submittedFileName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/Reprova.java,br.ufmg.engsoft.reprova.Reprova,main/1[java.lang.String[]],args,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/Reprova.java,br.ufmg.engsoft.reprova.Reprova,main/1[java.lang.String[]],json,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/Reprova.java,br.ufmg.engsoft.reprova.Reprova,main/1[java.lang.String[]],courseDAO,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/Reprova.java,br.ufmg.engsoft.reprova.Reprova,main/1[java.lang.String[]],db,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/Reprova.java,br.ufmg.engsoft.reprova.Reprova,main/1[java.lang.String[]],questionsDAO,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/UserRepository.java,br.ufmg.engsoft.repository.UserRepository,"findByUsernameAndPassword/2[java.lang.String,java.lang.String]",password,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/UserRepository.java,br.ufmg.engsoft.repository.UserRepository,"findByUsernameAndPassword/2[java.lang.String,java.lang.String]",query,3
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/UserRepository.java,br.ufmg.engsoft.repository.UserRepository,"findByUsernameAndPassword/2[java.lang.String,java.lang.String]",username,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/UserRepository.java,br.ufmg.engsoft.repository.UserRepository,"isUserFromType/2[java.lang.String,java.lang.String]",query,3
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/UserRepository.java,br.ufmg.engsoft.repository.UserRepository,"isUserFromType/2[java.lang.String,java.lang.String]",type,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/UserRepository.java,br.ufmg.engsoft.repository.UserRepository,"isUserFromType/2[java.lang.String,java.lang.String]",userId,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/UserRepository.java,br.ufmg.engsoft.repository.UserRepository,add/1[br.ufmg.engsoft.models.User],existingUserWithSameProperties,1
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/repository/UserRepository.java,br.ufmg.engsoft.repository.UserRepository,add/1[br.ufmg.engsoft.models.User],user,4
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",score,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",ref,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",courseName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",year,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",ref,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",courseName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",year,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",ref,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",courseName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",year,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",student,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",scoreSum,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",students,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/CoarseGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.CoarseGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",averageScore,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents_CoarseGrained/0,factory,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents_CoarseGrained/0,score2,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents_CoarseGrained/0,student2,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents_CoarseGrained/0,student1,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents_CoarseGrained/0,score1,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudentsFromBufferedReader/0,reference,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudentsFromBufferedReader/0,courseName,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudentsFromBufferedReader/0,year,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudentsFromBufferedReader/0,xml,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudentsFromBufferedReader/0,expected,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudentsFromBufferedReader/0,xstream,5
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudentsFromBufferedReader/0,course,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudentsFromBufferedReader/0,buffer,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudentsFromBufferedReader/0,courseFactory,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudentsFromBufferedReader/0,referenceInt,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithScore_FineGrained/0,factory,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents_FineGrained/0,factory,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents_FineGrained/0,score2,2
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents_FineGrained/0,student2,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents_FineGrained/0,student1,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents_FineGrained/0,course,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents_FineGrained/0,score1,2
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithScore_CoarseGrained/0,factory,1
