file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/src/01-command/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readScoreFileType/1[java.util.Properties],false,39,1,2,1,1,2,2,8,0,0,1,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,9,9,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setCoarseGrained/0,false,46,1,3,2,1,2,2,9,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,12,9,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileCsv/0,false,70,1,1,0,1,2,2,9,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,12,9,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isCsv/0,false,97,1,1,0,1,2,3,6,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,5,9,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isXml/0,false,109,1,1,0,1,2,3,6,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,5,9,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readGranularity/1[java.util.Properties],false,32,1,2,1,1,2,2,8,0,0,1,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,7,9,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileXml/0,false,88,1,1,0,1,2,2,9,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,12,9,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isJson/0,false,103,1,1,0,1,2,3,6,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,5,9,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readConfiguration/0,false,16,1,11,9,2,3,4,16,0,2,0,4,2,1,0,0,1,0,1,0,5,0,2,0,0,0,17,9,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isFineGrained/0,false,64,1,1,0,1,2,3,6,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,6,9,0,false
